RM-TCpol_R	30.147008673206717	20.841185707484843	-35.33358877079124
RM-TCs_R	54.542606328910686	-12.112313132118777	-15.162634429402692
RM-Amyg_R	21.133893319185912	17.50429282940161	-19.733215261795166
RM-PFCoi_R	17.925715362692323	47.86221986358573	-14.446556584075717
RM-IA_R	36.46737713794632	34.0754423945783	-12.587419992469878
RM-PFCom_R	2.9847351651724607	49.7374658116499	-14.788078429923123
RM-TCc_R	44.11193743332278	-36.19718025509451	-21.800197504430006
RM-PFCol_R	24.979595497545482	66.61447999338625	4.2589492394179915
RM-TCi_R	28.331565468792704	-34.004030455087445	-29.447411565977745
RM-PHC_R	22.214240200972206	-13.430849466756335	-21.094155337240583
MM82a-G_R	31.505947696738858	43.809740871329204	-0.5392979617465299
RM-PMCvl_R	44.604412823621814	35.49877123375746	8.979119433540873
RM-VACv_R	25.70578886797019	-57.399613575268816	-32.7497059811828
RM-Ip_R	40.87743816394636	15.01576049925669	-3.6142645874628343
RM-PFCpol_R	4.5406490447581005	76.22369509894646	16.898724462556945
RM-HC_R	26.323190777182546	-0.9899765560945639	-19.70628394882482
RM-CCs_R	0.0056470444623110405	46.95261948529413	-4.08846507352941
RM-PFCvl_R	39.52238939665059	52.189038794927725	20.55953890073578
RM-V2_R	12.22005762607286	-60.279119040242634	-17.88222243510306
RM-PFCm_R	4.3139784041158	58.62800503573234	14.843666005249183
RM-TCv_R	25.620288826371368	-32.636200221238944	-24.356592228982304
RM-VACd_R	31.147559114045187	-63.296906629554655	-4.199772267206484
RM-V1_R	14.333864301782903	-55.07096427352658	-14.756055408904777
RM-PFCcl_R	24.98556599022923	49.98002070286751	36.71682133734345
RM-A2_R	49.20536685480952	-8.134609196224256	3.2492580806636218
RM-CCr_R	6.799982706705735	-30.343088942307688	-3.5226562500000034
RM-CCp_R	10.637097285459323	-30.715934829846795	10.010830233500293
RM-CCa_R	4.646520155763848	25.74713845422827	26.773706812382844
RM-S2_R	50.38538229112175	-0.5010055056256801	8.336199060098794
RM-S1_R	38.49304741649523	-13.176997911557331	36.480224459687314
RM-A1_R	34.695563938306734	-1.1081861413043448	5.510360054347828
RM-M1_R	24.756557469410065	-4.1929480611601475	39.6555850015763
RM-PCi_R	45.255108477295046	-37.73166486993562	23.196150822633133
RM-PCm_R	9.711213398282489	-40.63526785714285	20.029017857142854
RM-PFCdm_R	5.188182796826609	46.580661017538986	44.717340618040076
RM-PCip_R	23.53012430696511	-51.81247341623298	30.665313500800647
RM-PCs_R	15.761748249614906	-41.58574239215857	39.92027184116312
RM-FEF_R	44.430757285599896	12.63113839285715	38.3864108682266
RM-PFCdl_R	23.75710041805625	22.04424297602567	46.11862002107978
RM-PMCm_R	6.746399886227946	17.441834954002587	46.97717025096836
RM-PMCdl_R	25.33869777517908	5.168655842833879	53.99690808224755
TM-F_R	7.6126984631530465	4.262117615025992	-2.4967816130388316
TM-T_R	8.589593396420163	-0.9477216216847212	1.6395524957975334
TM-OP_R	16.401344427731964	-4.299156868811886	-3.409460086633662
BG-Cd_R	11.480173245538158	25.640775016746066	8.55320477634712
BG-Pu_R	22.92334376462956	20.02275289948453	-2.5407639336340146
BG-Pa_R	18.12438572536816	14.5184326171875	-4.823247736150566
BG-Acc_R	4.102171852591709	30.00037608311938	-3.573617017008992
RM-TCpol_L	-30.806873655818787	20.05666489431902	-34.073738439555754
RM-TCs_L	-52.8806328149592	-10.720211980650028	-12.532961642967827
RM-Amyg_L	-24.046376193184816	16.866578048218678	-18.620287546068795
RM-PFCoi_L	-22.993826754005696	48.00713267285983	-13.115629409689555
RM-IA_L	-39.38171802867543	35.01444876858735	-11.027882361017234
RM-PFCom_L	-8.755619006155392	50.42786056533268	-13.545665832931537
RM-TCc_L	-40.37168940483231	-33.82674056025082	-21.68281846374046
RM-PFCol_L	-31.3217219939366	68.41786136736097	3.346608856259258
RM-TCi_L	-25.25813097687423	-32.07926881906077	-29.560061291436465
RM-PHC_L	-19.74691837107378	-12.514109865777943	-20.880732400474802
MM82a-G_L	-35.90514977839675	44.66428360849056	-0.10797464622641251
RM-PMCvl_L	-47.77763255125025	36.419931048516226	12.198595784852694
RM-VACv_L	-20.505374843606003	-57.35281765180217	-34.1570363698034
RM-Ip_L	-41.82332159296625	18.040916670409633	-0.6078759432267372
RM-PFCpol_L	-10.159028817068355	77.42418874630725	16.614989152511082
RM-HC_L	-25.197667487852964	-1.11065457905752	-17.889955146165274
RM-CCs_L	-6.446319963411275	48.00962523988136	-3.3447504143405467
RM-PFCvl_L	-43.71328906720194	55.49608106737012	20.34678345447166
RM-V2_L	-6.884000757876409	-58.04393193493151	-19.502545560176124
RM-PFCm_L	-9.101629051565295	60.561243130425645	16.163063786404376
RM-TCv_L	-21.987525782034545	-30.170611213235286	-24.23713235294118
RM-VACd_L	-22.944107904297354	-59.829483779688275	-0.3321665481197472
RM-V1_L	-8.327736489544323	-55.28388963969327	-14.440819828776911
RM-PFCcl_L	-29.157149769030823	52.426776994216496	36.172036978939325
RM-A2_L	-47.72335172636196	-5.452236453862655	4.6089042897821075
RM-CCr_L	-1.5240285274255019	-27.68910680130513	-2.978471675292529
RM-CCp_L	-5.470174767836082	-27.499285082547175	13.293440448113202
RM-CCa_L	-6.179421089070767	27.347625552554025	26.296851976915516
RM-S2_L	-51.11083435098907	2.3598110345112318	10.501246181472917
RM-S1_L	-35.72567576046739	-11.353878499202159	38.22009255324685
RM-A1_L	-35.243321224084504	1.0996547965116328	5.353833575581392
RM-M1_L	-24.284237150314503	-3.1057639326196407	41.225942616498756
